id	sentence1	sentence2	label
1570	Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Alternative , Grunge , Metal , Hard Rock $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 24-Jun-08 - Shinedown - The Sound of Madness ( Deluxe Edition )	Fly From The Inside Shinedown Rock 3:55 May 27 , 2003 -  - Leave A Whisper ( Deluxe )	0
3398	True Colors ( feat . Nicki Minaj ) Blacc Hollywood 4:15 - Wiz Khalifa - 	Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014 -  - 	0
2375	The Tin Man Kenny Chesney Country , Music , Urban Cowboy , Contemporary Country 3:25 -  - All I Need to Know	The Tin Man Kenny Chesney $ 0.99 -  - All I Need To Know	1
5985	Faith In Love Reba Duets $ 1.29 ‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc. 18-Sep-07 - Reba McEntire & Rascal Flatts - 	Love Needs A Holiday $ 0.99 - Reba McEntire - Reba # 1 's	0
265	VHS Outro ( Interlude ) X Ambassadors Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 -  - VHS	Moving Day ( Interlude ) X Ambassadors Alternative Rock 0:19 -  - VHS [ Clean ]	0
2959	Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13 - Calvin Harris - Thinking About You ( feat . Ayah Marar ) [ Remixes ]	Blame ( Burns Remix ) Blame ( Remixes ) $ 1.29 4:17 November 10 , 2014 - Calvin Harris feat . John Newman - 	0
3308	We Dem Boyz Blacc Hollywood ( Deluxe Version ) - Wiz Khalifa - 	We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19 - Wiz Khalifa - 	0
416	Nothing Would Be Better $ 1.29 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 4:34 10-Nov-14 - Nick Jonas - Nick Jonas	Nothing Would Be Better Nick Jonas $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014 -  - Nick Jonas ( Deluxe ) [ Explicit ]	1
3440	Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap - Wiz Khalifa - O.N.I.F.C.	It 's Nothin ( feat . 2 Chainz ) [ Explicit ] Wiz Khalifa 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012 -  - O.N.I.F.C. [ Explicit ]	0
1269	Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 -  - One Love ( Deluxe Version )	No Money no Love ( feat . Elliphant & Ms. Dynamite ) Dance & Electronic 3:57 - David Guetta - Listen ( Deluxe )	0
1182	I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Dance , Music , House , Electronic , Rock $ 1.29 -  - Nothing But the Beat	Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] $ 0.99 2015 Real Sounds August 26 , 2011 - David Guetta - Nothing But the Beat 2.0 [ Explicit ]	0
3634	Sweet Spot 2.0 ( feat . Jennifer Lopez ) Flo Rida Wild Ones 3:11 22-Jun-12 -  - 	Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012 -  - Wild Ones	0
6314	Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) $ 1.29 ‰ ãÑ 2009 Downtown Music , LLC . 4:03 - Major Lazer - Guns Do n't Kill People ... Lazers Do	Hold The Line [ feat . Santigold ] [ Explicit ] Major Lazer June 3 , 2015 -  - Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ]	0
1301	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 3:20 24-Nov-14 - David Guetta - 	Listen ( feat . John Legend ) David Guetta Listen 2015 If Moving Your Mine 3:46 November 24 , 2014 -  - 	0
3870	Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:13 - Brett Eldredge - Illinois	Going Away For A While 3:15 September 11 , 2015 - Brett Eldredge - Illinois	1
4761	Stay the Night ( feat . Hayley Williams ) Album Only - Zedd - NOW That 's What I Call Music , Vol . 49	Beautiful Now ( Scout Remix ) [ feat . Jon Bellion ] Beautiful Now ( Scout Remix ) $ 1.29 October 9 , 2015 - Zedd - 	0
1669	Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Rock , Music , Hard Rock , Alternative 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59 27-May-03 -  - Leave a Whisper ( Deluxe Version )	Save Me [ Acoustic ] Rock $ 1.29 2015 Real Sounds October 4 , 2005 - Shinedown - Us And Them ( Deluxe ) [ Explicit ]	0
4326	Tackle Box $ 1.29 14-Aug-07 - Luke Bryan - I 'll Stay Me	Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash -  - 	1
4678	Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` 3:30 - Skrillex & Diplo - 	Febreze ( feat . 2 Chainz ) [ Explicit ] - Skrillex , Diplo - Skrillex and Diplo present Jack ÌÏ [ Explicit ]	0
249	VHS Outro ( Interlude ) VHS Alternative , Music , Rock , Adult Alternative 1:25 - X Ambassadors - 	VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015 - X Ambassadors - 	1
1316	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20 -  - Listen ( Deluxe Version )	Ai n't Got Nothing ( Album Version ( Edited ) ) [ feat . Lil Boosie ] [ Clean ] Certified ( Edited Version ) $ 0.99 ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 3:52 - David Banner - 	0
5695	Jump ( feat . Nelly Furtado ) Flo Rida ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:28 30-Mar-09 -  - R.O.O.T.S. ( Deluxe Version )	Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version ) Rap & Hip-Hop March 30 , 2009 - Flo Rida - R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ]	0
6289	A Wake ( feat . Evan Roman ) 3:46 1-Aug-12 - Macklemore & Ryan Lewis - The Heist ( Deluxe Edition )	Thrift Shop ( feat . Wanz ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Explicit ] $ 1.29 3:55 -  - 	0
4743	Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 3:30 24-Feb-15 - Skrillex & Diplo - 	To ÌÏ ( feat . AlunaGeorge ) Dance & Electronic 2012 Knight Skreams February 24 , 2015 - Skrillex , Diplo - Skrillex and Diplo present Jack ÌÏ [ Explicit ]	0
426	Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock $ 1.29 10-Nov-14 -  - 	Closer [ feat . Mike Posner ] [ Clean ] $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014 - Nick Jonas - Nick Jonas ( Deluxe ) [ Clean ]	1
498	Firefly ( Bravado Dubstep Remix ) Ed Sheeran Singer/Songwriter , Music , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 1.29 4:29 -  - Loose Change	Firefly ( Bravado Dubstep Remix ) $ 1.29 ( C ) 2007 Geffen Records/Mosley Music Group LLC 4:29 December 9 , 2011 - Ed Sheeran - Loose Change	1
6011	Dance In the Dark Lady Gaga The Fame Monster ( Deluxe Version ) Pop , Music ‰ ãÑ 2014 Interscope Records 5-Aug-14 -  - 	Just Dance [ feat . Colby O'Donis ] Lady Gaga The Fame Monster ( Deluxe ) $ 0.99 -  - 	0
6851	Wake Up Wiz Khalifa Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:46 28-Mar-11 -  - Rolling Papers ( Deluxe Version )	Roll Up [ Clean ] Wiz Khalifa 3:47 March 28 , 2011 -  - Rolling Papers [ Clean ]	0
588	Afire Love Ed Sheeran Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company 5:14 -  - x	Afire Love Ed Sheeran 5:14 -  - x	1
5201	Hold Up ( feat . T Streets ) I Am Not a Human Being $ 1.29 ‰ ãÑ 2010 Cash Money Records Inc. 4:10 - Lil Wayne & T Streets - 	Wowzerz ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ] I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ] 3:45 - Lil Wayne - 	0
1264	Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France -  - One Love ( Deluxe Version )	Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:31 August 21 , 2009 -  - 	0
969	Speak Now - World Tour Live Concert ( Live 2011 ) Taylor Swift 2:09:26 -  - Speak Now - World Tour Live	Long Live Taylor Swift Speak Now Country , Country Rock , Pop , Rock $ 1.29 October 25 , 2010 -  - 	0
1558	Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11 - Shinedown - 	Left Out ( Live From Washington State ) Somewhere In The Stratosphere $ 1.29 April 18 , 2011 - Shinedown - 	0
6762	The Birds , Pt. 1 The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B ‰ ãÑ 2012 XO & co. , Inc. 3:34 13-Nov-12 -  - 	The Birds Pt. 2 ( Album Version ( Edited ) ) [ Clean ] $ 1.29 - The Weeknd - Trilogy ( Edited Version ) [ Clean ]	0
1156	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20 -  - Listen ( Deluxe Version )	It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:11 August 21 , 2009 -  - 	0
1685	Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) Country , Music , Urban Cowboy , Contemporary Country 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment . 19-Aug-14 -  - 	50 Shades of Crazy Chase Rice Country 3:10 August 19 , 2014 -  - Ignite the Night	0
3312	Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12 -  - 	The Bluff ( feat . Cam ` Ron ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] 3:48 -  - 	0
368	Get Free ( Andy C remix ) Electronic , Music , Dance , Rock , Electronica $ 1.29 2013 Secretly Canadian / Mad Decent 5:31 - Major Lazer - Get Free - Single	Break Free [ feat . Zedd ] Major Lazer Get It : Hip-Hop & Pop for Now [ Explicit ] Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:34 -  - 	0
3413	Remember You ( feat . The Weeknd ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 - Wiz Khalifa - O.N.I.F.C. ( Deluxe Version )	Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] December 4 , 2012 - Wiz Khalifa - O.N.I.F.C. [ Explicit ]	0
2979	Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Thinking About You ( feat . Ayah Marar ) [ Remixes ] Dance , Music 2013 Sony Music Entertainment UK Limited 5:42 - Calvin Harris - 	Pray to God ( R3hab Remix ) Pray to God ( Remixes ) $ 1.29 September 25 , 2015 - Calvin Harris feat . HAIM - 	0
3527	Good Feeling ( Seductive Remix ) Flo Rida -  - Good Feeling ( Remixes )	Wild Ones ( Feat . Sia ) ( Maison & Dragen Remix ) Flo Rida Wild Ones ( Feat . Sia ) [ Remixes Pt. 2 ] $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. 6:06 -  - 	0
1164	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14 -  - 	I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) David Guetta Listen ( Deluxe ) $ 1.29 2015 If Moving Your Mine November 24 , 2014 -  - 	0
5122	From Time ( feat . Jhene Aiko ) Drake $ 1.29 ‰ ãÑ 2013 Cash Money Records Inc. 24-Sep-13 -  - Nothing Was the Same	From Time [ feat . JhenÌ © Aiko ] [ Explicit ] Drake Nothing Was The Same [ Explicit ] 5:22 -  - 	1
3421	Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12 - Wiz Khalifa - 	Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012 -  - O.N.I.F.C. [ Explicit ]	1
1069	Boiling ( Medlar Remix ) Control - Disclosure - 	Boiling ( Medlar Remix ) Disclosure $ 0.89 5:52 April 2 , 2013 -  - Control	1
3451	Remember You ( feat . The Weeknd ) 4-Dec-12 - Wiz Khalifa - O.N.I.F.C. ( Deluxe Version )	The Bluff ( feat . Cam ` Ron ) [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:48 December 4 , 2012 - Wiz Khalifa - O.N.I.F.C. [ Explicit ]	0
310	Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15 6-May-14 - Naughty Boy - 	Think About It [ feat . Wiz Khalifa ] [ Explicit ] Naughty Boy $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:05 -  - Hotel Cabana [ Explicit ]	0
4587	Billy Keith Urban In the Ranch Country , Music , Honky Tonk , Contemporary Country 1997 -  - 	Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004 - Keith Urban - Keith Urban In The Ranch	1
1263	Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09 - David Guetta - One Love ( Deluxe Version )	Gettin ' Over You ( Feat . Fergie & Lmfao ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd - David Guetta - One Love ( Deluxe Version )	0
2959	Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13 - Calvin Harris - Thinking About You ( feat . Ayah Marar ) [ Remixes ]	How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015 - Calvin Harris & Disciples - 	0
5161	The Motto ( Bonus Track ) [ feat . Lil Wayne ] Drake 3:01 15-Nov-11 -  - Take Care ( Deluxe Version )	Too Much [ feat . Sampha ] [ Explicit ] Drake Nothing Was The Same ( Deluxe ) [ Explicit ] 4:21 -  - 	0
2022	If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12 - Ryan Adams - Live After Deaf ( Live ) [ Complete Collection ]	September ( Live in Stockholm ) Live After Deaf ( Stockholm ) Folk , Rock $ 0.99 2012 PAXAM RECORDS July 2 , 2012 - Ryan Adams - 	0
1155	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14 -  - 	Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc. -  - 	0
2301	Because of Your Love Kenny Chesney 2000 BMG Entertainment 26-Sep-00 -  - Greatest Hits	Hurry Up Love Country , Traditional Country , Cowboy $ 0.89 August 1 , 2008 - Kenny Rogers - 49 All Time Greatest Hits	0
3412	Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States -  - O.N.I.F.C. ( Deluxe Version )	We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19 - Wiz Khalifa - 	0
6876	Sumthin Like This Night ( feat . Gorillaz ) Doggumentary $ 1.29 29-Mar-11 - Snoop Dogg & Gorillaz - 	This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ] Doggumentary [ Explicit ] ( C ) 2011 Capitol Records , LLC 3:43 - Snoop Dogg - 	0
2394	That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99 -  - 	That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Kenny Chesney Lucky Old Sun [ + video ] ( P ) 2008 Blue Chair Records , LLC and BMG Music -  - 	1
3341	Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12 -  - 	True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014 -  - Blacc Hollywood ( Deluxe ) [ Explicit ]	0
2653	From This Dream Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country 2002 SONY BMG MUSIC ENTERTAINMENT 4:27 - Little Big Town - Little Big Town	Tattoos On This Town [ Explicit ] Country $ 0.99 2012 Music Club - Like Tattoos On This Town - Tattoos On This Town - Single ( Jason Aldean Tribute ) [ Explicit ]	0
3409	We Dem Boyz Wiz Khalifa Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 -  - Blacc Hollywood ( Deluxe Version )	We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19 - Wiz Khalifa - 	0
264	VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 -  - 	Moving Day ( Interlude ) X Ambassadors 0:19 June 30 , 2015 -  - VHS [ Explicit ]	0
2702	Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 5:11 -  - 	How We Do Things ( feat . Monty ) [ Clean ] Fetty Wap -  - Fetty Wap [ Clean ]	0
6282	Same Love ( feat . Mary Lambert ) Macklemore & Ryan Lewis Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap ‰ ãÑ 2012 Macklemore , LLC . 5:20 -  - The Heist ( Deluxe Edition )	White Walls ( feat . ScHoolboy Q , Hollis ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Deluxe Edition ] [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Selena Garcia & Steven Gomez -  - 	0
1750	Get Low ( Neo Fresco Remix ) Dillon Francis & DJ Snake Get Low ( Remixes ) - EP 4:42 2-Jun-15 -  - 	Woman Like Me ( Dillon Francis Remix ) Willy Joy , Flosstradamus , Dillon Francis , Bird Peterson , Cousin Cole , Flinch $ 0.99 5:22 -  - Woman Like Me Remixes	0
3264	Judas ( Royksopp 's 30 Pieces Remix ) Lady Gaga Born This Way ( The Remix ) Pop , Music , Dance Album Only 2011 Interscope Records 9:18 -  - 	Just Dance ( RedOne Remix ) ( C ) 2008 Interscope - Lady Gaga - Just Dance ( Remix EP pt2 )	0
1199	The Whisperer ( feat . Sia ) 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 24-Nov-14 - David Guetta - Listen	S.T.O.P ( feat . Ryan Tedder ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine - David Guetta - 	0
3452	Remember You ( feat . The Weeknd ) Wiz Khalifa $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12 -  - O.N.I.F.C. ( Deluxe Version )	Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:31 - Wiz Khalifa - 	0
