company_name,industry,sector,year_founded,ownership,headquarters_city,headquarters_country,headquarters_full_address,company_website,total_revenue_usd,net_profit_usd,total_assets_usd,employee_count,market_cap_usd,social_media_links,total_raised,company_type,ceo_name,representative_name,_source_table
ALBERGHI GOLD SRL,,,,,['NAPOLI'],['ITALY'],VIA FRANCESCO CARACCIOLO 14,https://www.info-clipper.com/en/company/italy/alberghi-gold-srl.itd7b0qg2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MILTOPE CORPORATION,,,,,['HOPE HULL'],['UNITED STATES'],3800 RICHARDSON RD,https://www.info-clipper.com/en/company/united-states/miltope-corporation.usd1a5a6i.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DORCHESTER SERVICES LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],45 Park Lane,https://www.info-clipper.com/en/company/united-kingdom/dorchester-services-limited.gbd85lk3q.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SDF SPA,,,,,['TREVIGLIO'],['ITALY'],VIALE FRANCESCO CASSANI 14,https://www.info-clipper.com/en/company/italy/sdf-spa.itd72tvaa.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ONYX GRAPHICS, INC.",,,,,['MIDVALE'],['UNITED STATES'],6915 HIGH TECH DR STE A,https://www.info-clipper.com/en/company/united-states/onyx-graphics-inc.usda44b1i.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"BANK OF AMERICA, NATIONAL ASSOCIATION",,,,,['LONDON'],['UNITED KINGDOM'],2 King Edward Street,https://www.info-clipper.com/en/company/united-kingdom/bank-of-america-national-association.gbd3h1h77.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SAME DEUTZ FAHR ITALIA SPA,,,,,['TREVIGLIO'],['ITALY'],VIALE FRANCESCO CASSANI 15,https://www.info-clipper.com/en/company/italy/same-deutz-fahr-italia-spa.itd737mbh.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"KROLL, LLC",,,,,['NEW YORK'],['UNITED STATES'],55 E 52ND ST FL 17,https://www.info-clipper.com/en/company/united-states/kroll-llc.usd97brgs.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BLACKROCK GROUP LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],12 Throgmorton Avenue,https://www.info-clipper.com/en/company/united-kingdom/blackrock-group-limited.gbd3radld.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CD 24121 SRL,,,,,['ROMA'],['ITALY'],VIA UMBERTO BARBARO 24,https://www.info-clipper.com/en/company/italy/cd-24121-srl.itd699oer.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ADIDAS PROMOTIONAL RETAIL OPERATIONS, INC.",,,,,['PORTLAND'],['UNITED STATES'],5055 N GREELEY AVE,https://www.info-clipper.com/en/company/united-states/adidas-promotional-retail-operations-inc.usdecgdke.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MERRILL LYNCH EUROPE LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],20 Giltspur Street,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-europe-limited.gbd4spm3o.html,,,,,,,,,,,wissel-aziende-info-clipper-com
C&D SPA,,,,,['CAPURSO'],['ITALY'],VIA CASAMASSIMA ZONA INDUSTRIALE 3,https://www.info-clipper.com/en/company/italy/cd-spa.itdatyk83.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ADIDAS INTERNATIONAL, INC.",,,,,['PORTLAND'],['UNITED STATES'],5055 N GREELEY AVE,https://www.info-clipper.com/en/company/united-states/adidas-international-inc.usd2bada6.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],12 Throgmorton Avenue,https://www.info-clipper.com/en/company/united-kingdom/blackrock-investment-management-limited.gbd4x60f5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
METSA BOARD ITALIA SRL,,,,,['SESTO SAN GIOVANNI'],['ITALY'],PIAZZA DON ENRICO MAPELLI 1,https://www.info-clipper.com/en/company/italy/metsa-board-italia-srl.itd7a6r05.html,,,,,,,,,,,wissel-aziende-info-clipper-com
DASH FINANCIAL TECHNOLOGIES LLC,,,,,['CHICAGO'],['UNITED STATES'],311 S WACKER DR STE 1000,https://www.info-clipper.com/en/company/united-states/dash-financial-technologies-llc.usd1xh6kh.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MERRILL LYNCH INTERNATIONAL,,,,,['LONDON'],['UNITED KINGDOM'],2 King Edward Street,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-international.gbd89yn00.html,,,,,,,,,,,wissel-aziende-info-clipper-com
METSO SPA,,,,,['MILANO'],['ITALY'],VIA VITTOR PISANI 20,https://www.info-clipper.com/en/company/italy/metso-spa.itd7lcfj7.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LIMELIFE BY ALCONE (UK) LTD,,,,,['LONDON'],['UNITED KINGDOM'],Procession House 55 Ludgate Hill,https://www.info-clipper.com/en/company/united-kingdom/limelife-by-alcone-ltd.gbd3ozzzv.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FAMECCANICA.DATA SPA,,,,,['SAN GIOVANNI TEATINO (SAMBUCETO )'],['ITALY'],VIA ATERNO 136,https://www.info-clipper.com/en/company/italy/fameccanicadata-spa.itd765ux2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LIONS GATE ENTERTAINMENT INC.,,,,,['SANTA MONICA'],['UNITED STATES'],2700 COLORADO AVE STE 200,https://www.info-clipper.com/en/company/united-states/lions-gate-entertainment-inc.usd10gt7n.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NTT EUROPE LTD.,,,,,['LONDON'],['UNITED KINGDOM'],1 King William Street,https://www.info-clipper.com/en/company/united-kingdom/ntt-europe-ltd.gbd89v67e.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GIVE BACK BEAUTY SRL,,,,,['MILANO'],['ITALY'],CORSO ITALIA 13,https://www.info-clipper.com/en/company/italy/give-back-beauty-srl.itd799s7q.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LIONS GATE FILMS INC.,,,,,['SANTA MONICA'],['UNITED STATES'],2700 COLORADO AVE,https://www.info-clipper.com/en/company/united-states/lions-gate-films-inc.usd26m7bl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NTT DATA BUSINESS SOLUTIONS LIMITED,,,,,['COVENTRY'],['UNITED KINGDOM'],"Building 2m Siskin Drive, Middlemarch Business Park",https://www.info-clipper.com/en/company/united-kingdom/ntt-data-business-solutions-limited.gbd3x2h5m.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ENDEMOL SHINE ITALY SPA,,,,,['ROMA'],['ITALY'],VIA MONTE ZEBIO 32,https://www.info-clipper.com/en/company/italy/endemol-shine-italy-spa.itd74z5xr.html,,,,,,,,,,,wissel-aziende-info-clipper-com
RGA REINSURANCE COMPANY,,,,,['CHESTERFIELD'],['UNITED STATES'],16600 SWINGLEY RIDGE RD,https://www.info-clipper.com/en/company/united-states/rga-reinsurance-company.usdd6ijsk.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NTT LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],1 King William Street,https://www.info-clipper.com/en/company/united-kingdom/ntt-limited.gbd3q16xu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NOVATRANS ITALIA SRL,,,,,['MILANO'],['ITALY'],VIA TORINO 61,https://www.info-clipper.com/en/company/italy/novatrans-italia-srl.itd73tooy.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"FREEDOMROADS, LLC",,,,,['LINCOLNSHIRE'],['UNITED STATES'],250 PARKWAY DR STE 270,https://www.info-clipper.com/en/company/united-states/freedomroads-llc.usd27esjy.html,,,,,,,,,,,wissel-aziende-info-clipper-com
BUDGET GROUP LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],Crown House 145 City Road,https://www.info-clipper.com/en/company/united-kingdom/budget-group-limited.gbd6k74m9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MASHFROG GROUP SRL,,,,,['ROMA'],['ITALY'],VIA GIACOMO PERONI 400/402,https://www.info-clipper.com/en/company/italy/mashfrog-group-srl.itd76op86.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"CAMPING WORLD HOLDINGS, INC.",,,,,['LINCOLNSHIRE'],['UNITED STATES'],250 PARKWAY DR STE 270,https://www.info-clipper.com/en/company/united-states/camping-world-holdings-inc.usd1bswy1.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SUTTONS TANKERS LIMITED,,,,,['WIDNES'],['UNITED KINGDOM'],Gorsey Lane,https://www.info-clipper.com/en/company/united-kingdom/suttons-tankers-limited.gbd8a0oh9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SBG HOLDING SPA IN FORMA ABBREVIATO SBG HOLDING SPA,,,,,['PARMA'],['ITALY'],PIAZZA SISTO ROSA BADALOCCHIO 5/A,https://www.info-clipper.com/en/company/italy/sbg-holding-spa-in-forma-abbreviato-sbg-holding-spa.itd99lbbu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"CWGS ENTERPRISES, LLC",,,,,['LINCOLNSHIRE'],['UNITED STATES'],"250 PKWY DR, STE 270",https://www.info-clipper.com/en/company/united-states/cwgs-enterprises-llc.usd1bqfch.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ANOTECH ENERGY GLOBAL SOLUTIONS LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],1st Floor 41 Moorgate,https://www.info-clipper.com/en/company/united-kingdom/anotech-energy-global-solutions-limited.gbdcw9c29.html,,,,,,,,,,,wissel-aziende-info-clipper-com
UNIFLAIR SPA,,,,,['CONSELVE'],['ITALY'],VIALE DELLA TECNICA 2,https://www.info-clipper.com/en/company/italy/uniflair-spa.itd77ydyg.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"FINN PARTNERS, INC.",,,,,['NEW YORK'],['UNITED STATES'],301 E 57TH ST,https://www.info-clipper.com/en/company/united-states/finn-partners-inc.usd1auams.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ANOTECH ENERGY SERVICES LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],1st Floor 41 Moorgate,https://www.info-clipper.com/en/company/united-kingdom/anotech-energy-services-limited.gbd3od8px.html,,,,,,,,,,,wissel-aziende-info-clipper-com
TEKSID ALUMINUM SRL,,,,,['CARMAGNOLA'],['ITALY'],VIA UMBERTO II 5,https://www.info-clipper.com/en/company/italy/teksid-aluminum-srl.itd778kfd.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ACAMS NORTH AMERICA CHAPTERS, INC.",,,,,['MIAMI'],['UNITED STATES'],80 SW 8TH ST STE 2350,https://www.info-clipper.com/en/company/united-states/acams-north-america-chapters-inc.usd15ogk4.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AVIVA INSURANCE LIMITED,,,,,['PERTH'],['UNITED KINGDOM'],Pitheavlis,https://www.info-clipper.com/en/company/united-kingdom/aviva-insurance-limited.gbd3jq71k.html,,,,,,,,,,,wissel-aziende-info-clipper-com
GETTI SPECIALI SRL,,,,,['BEINASCO'],['ITALY'],VIA BERNARDI RONDO' 15,https://www.info-clipper.com/en/company/italy/getti-speciali-srl.itd78982k.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"CITIGROUP TECHNOLOGY, INC.",,,,,['TAMPA'],['UNITED STATES'],3800 CITIGROUP CENTER A1-03,https://www.info-clipper.com/en/company/united-states/citigroup-technology-inc.usdgrt6v.html,,,,,,,,,,,wissel-aziende-info-clipper-com
WE ARE SOCIAL LTD,,,,,['LONDON'],['UNITED KINGDOM'],Alphabeta 14-18 Finsbury Square,https://www.info-clipper.com/en/company/united-kingdom/we-are-social-ltd.gbd3hsjeg.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FIVES INTRALOGISTICS SPA,,,,,['LONATE POZZOLO'],['ITALY'],VIALE TICINO 2,https://www.info-clipper.com/en/company/italy/fives-intralogistics-spa.itd733etj.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"WEST PHARMACEUTICAL SERVICES, INC.",,,,,['EXTON'],['UNITED STATES'],530 HERMAN O WEST DR,https://www.info-clipper.com/en/company/united-states/west-pharmaceutical-services-inc.usd1dylj.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ONE51 ES PLASTICS (UK) LIMITED,,,,,['ROTHERHAM'],['UNITED KINGDOM'],BARBOT HALL INDUSTRIAL ESTATE MANGHAM ROAD,https://www.info-clipper.com/en/company/united-kingdom/one51-es-plastics-limited.gbd3mfqb2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FIVES OTO SPA,,,,,['BORETTO (ZONA INDUSTRIALE RONDELLO )'],['ITALY'],VIA DOMENICO MARCHESI 4,https://www.info-clipper.com/en/company/italy/fives-oto-spa.itd73iv5s.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ELEVATE CREDIT, INC.",,,,,['FORT WORTH'],['UNITED STATES'],4150 INTERNATIONAL PLZ STE 300,https://www.info-clipper.com/en/company/united-states/elevate-credit-inc.usd1bai74.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SPEYSIDE COOPERAGE LIMITED,,,,,['ABERLOUR'],['UNITED KINGDOM'],Dufftown Road Craigellachie,https://www.info-clipper.com/en/company/united-kingdom/speyside-cooperage-limited.gbd3jrelb.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FIVES ITALY SRL,,,,,['LONATE POZZOLO'],['ITALY'],VIALE TICINO 2,https://www.info-clipper.com/en/company/italy/fives-italy-srl.itd8zwrrp.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NETFLIX GLOBAL HOLDINGS C.V.,,,,,['LOS GATOS'],['UNITED STATES'],100 WINCHESTER CIR,https://www.info-clipper.com/en/company/united-states/netflix-global-holdings-cv.usd1xtomc.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ISLA COOPERAGE COMPANY LIMITED,,,,,['KEITH'],['UNITED KINGDOM'],Isla Road,https://www.info-clipper.com/en/company/united-kingdom/isla-cooperage-company-limited.gbd8c080b.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FIVES ITAS SPA,,,,,['MONZA'],['ITALY'],VIA METAURO 5,https://www.info-clipper.com/en/company/italy/fives-itas-spa.itd737740.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"CONSOLIDATED METCO, INC.",,,,,['VANCOUVER'],['UNITED STATES'],5701 SE COLUMBIA WAY,https://www.info-clipper.com/en/company/united-states/consolidated-metco-inc.usd5e3ol.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CAMLACHIE COOPERAGE LIMITED,,,,,['GLASGOW'],['UNITED KINGDOM'],"Unit R Clyde Workshops, Fullarton Road, Glasgow East Investment Park",https://www.info-clipper.com/en/company/united-kingdom/camlachie-cooperage-limited.gbd4unu6n.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FIVES GIUSTINA SRL,,,,,['SAN MAURO TORINESE'],['ITALY'],CORSO LOMBARDIA 79,https://www.info-clipper.com/en/company/italy/fives-giustina-srl.itdau4q78.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"TAURUS INVESTMENT HOLDINGS, LLC",,,,,['BOSTON'],['UNITED STATES'],2 INTERNATIONAL PL,https://www.info-clipper.com/en/company/united-states/taurus-investment-holdings-llc.usd2elrf8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ORANO UK LIMITED,,,,,['ABINGDON'],['UNITED KINGDOM'],Suite 7 Hitching Court Abingdon Business Park,https://www.info-clipper.com/en/company/united-kingdom/orano-uk-limited.gbd3hv17d.html,,,,,,,,,,,wissel-aziende-info-clipper-com
COMAU SPA,,,,,['GRUGLIASCO'],['ITALY'],VIA RIVALTA 30,https://www.info-clipper.com/en/company/italy/comau-spa.itd76dxw3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"VICTORIA'S SECRET STORES, LLC",,,,,['REYNOLDSBURG'],['UNITED STATES'],4 LIMITED PKWY E,https://www.info-clipper.com/en/company/united-states/victorias-secret-stores-llc.usd1fxlox.html,,,,,,,,,,,wissel-aziende-info-clipper-com
RAYMOND GUBBAY LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],1 Ely Place,https://www.info-clipper.com/en/company/united-kingdom/raymond-gubbay-limited.gbdcr6215.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ETHOSENERGY ITALIA SPA,,,,,['TORINO'],['ITALY'],CORSO ROMANIA 661,https://www.info-clipper.com/en/company/italy/ethosenergy-italia-spa.itd7aaim8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"KAISER FOUNDATION HEALTH PLAN, INC.",,,,,['OAKLAND'],['UNITED STATES'],1 KAISER PLZ,https://www.info-clipper.com/en/company/united-states/kaiser-foundation-health-plan-inc.usd16oocv.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MARKEL INTERNATIONAL INSURANCE COMPANY LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],20 Fenchurch Street,https://www.info-clipper.com/en/company/united-kingdom/markel-international-insurance-company-limited.gbd3hz3tg.html,,,,,,,,,,,wissel-aziende-info-clipper-com
VOMM IMPIANTI E PROCESSI SPA,,,,,['ROZZANO'],['ITALY'],VIA EUGENIO CURIEL 252,https://www.info-clipper.com/en/company/italy/vomm-impianti-e-processi-spa.itd5lqpj8.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"WELSH, CARSON, ANDERSON & STOWE VI, L.P.",,,,,['NEW YORK'],['UNITED STATES'],599 LEXINGTON AVE STE 1800,https://www.info-clipper.com/en/company/united-states/welsh-carson-anderson-stowe-vi-lp.usdde1fth.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MARKEL EUROPE LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],20 Fenchurch Street,https://www.info-clipper.com/en/company/united-kingdom/markel-europe-limited.gbd3kri9s.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AMBIENTE E NUTRIZIONE SRL,,,,,['ROZZANO'],['ITALY'],VIA EUGENIO CURIEL 252,https://www.info-clipper.com/en/company/italy/ambiente-e-nutrizione-srl.itd73f9wk.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"ITRON INTERNATIONAL, INC.",,,,,['LIBERTY LAKE'],['UNITED STATES'],2111 NORTH MOLTER ROAD,https://www.info-clipper.com/en/company/united-states/itron-international-inc.usd1aqyj1.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MARKEL CAPITAL HOLDINGS LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],20 Fenchurch Street,https://www.info-clipper.com/en/company/united-kingdom/markel-capital-holdings-limited.gbd3hv2b2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
SOFTLAB HOLDING SRL,,,,,['MILANO'],['ITALY'],VIALE PIERO E ALBERTO PIRELLI 6,https://www.info-clipper.com/en/company/italy/softlab-holding-srl.itd5lqnnl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ITRON MANUFACTURING INC,,,,,['SPOKANE VALLEY'],['UNITED STATES'],2818 N SULLIVAN RD,https://www.info-clipper.com/en/company/united-states/itron-manufacturing-inc.usdp0hiz.html,,,,,,,,,,,wissel-aziende-info-clipper-com
MARKEL INTERNATIONAL SERVICES LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],20 Fenchurch Street,https://www.info-clipper.com/en/company/united-kingdom/markel-international-services-limited.gbd3law2v.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CLUB DEL SOLE SRL,,,,,"[""FORLI'""]",['ITALY'],VIA BIONDINI 27,https://www.info-clipper.com/en/company/italy/club-del-sole-srl.itd77eyur.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"TOTAL DEFENSE, INC.",,,,,['HAUPPAUGE'],['UNITED STATES'],1393 VETERANS MEMORIAL HWY STE 310N,https://www.info-clipper.com/en/company/united-states/total-defense-inc.usd1bdmcs.html,,,,,,,,,,,wissel-aziende-info-clipper-com
APPLE (UK) LIMITED,,,,,['UXBRIDGE'],['UNITED KINGDOM'],"2 Furze Groundway, Stockley Park",https://www.info-clipper.com/en/company/united-kingdom/apple-limited.gbd3qox8b.html,,,,,,,,,,,wissel-aziende-info-clipper-com
LUXURY GOODS ITALIA SPA,,,,,['FIRENZE'],['ITALY'],VIA DEI TORNABUONI 73/R,https://www.info-clipper.com/en/company/italy/luxury-goods-italia-spa.itdaf1urh.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"TOTAL DEFENSE, LLC",,,,,['HAUPPAUGE'],['UNITED STATES'],1393 VETERAN MEMORIAL HWY,https://www.info-clipper.com/en/company/united-states/total-defense-llc.usdg0qjg9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CLIPPER LOGISTICS PLC,,,,,['LEEDS'],['UNITED KINGDOM'],CLIPPER LOGISTICS GROUP GELDERD ROAD,https://www.info-clipper.com/en/company/united-kingdom/clipper-logistics-plc.gbd3t63zw.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CMA ROBOTICS SPA,,,,,['PAVIA DI UDINE'],['ITALY'],VIALE DEL LAVORO 41,https://www.info-clipper.com/en/company/italy/cma-robotics-spa.itd7e7uyx.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FINASTRA USA CORPORATION,,,,,['PORTLAND'],['UNITED STATES'],555 SW MORRISON ST #300,https://www.info-clipper.com/en/company/united-states/finastra-usa-corporation.usd1icqpl.html,,,,,,,,,,,wissel-aziende-info-clipper-com
EUROPE DOMAINS LTD,,,,,['DONCASTER'],['UNITED KINGDOM'],DEPT 886 43 OWSTON ROAD CARCROFT,https://www.info-clipper.com/en/company/united-kingdom/europe-domains-ltd.gbd3hwniu.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ENI SPA,,,,,['ROMA'],['ITALY'],PIAZZALE ENRICO MATTEI 1,https://www.info-clipper.com/en/company/italy/eni-spa.itd75x1s6.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"G-A-I CONSULTANTS, INC.",,,,,['HOMESTEAD'],['UNITED STATES'],385 E WATERFRONT DR FL 1,https://www.info-clipper.com/en/company/united-states/g-a-i-consultants-inc.usds3wrh.html,,,,,,,,,,,wissel-aziende-info-clipper-com
INTEL CORPORATION (UK) LIMITED,,,,,['SWINDON'],['UNITED KINGDOM'],Pipers Way,https://www.info-clipper.com/en/company/united-kingdom/intel-corporation-limited.gbd3lbsxr.html,,,,,,,,,,,wissel-aziende-info-clipper-com
OLMAR AND MIRTA SPA,,,,,['QUISTELLO'],['ITALY'],STRADA CORTESA 12/A,https://www.info-clipper.com/en/company/italy/olmar-and-mirta-spa.itd8i573p.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"J. M. SMUCKER COMPANY, THE",,,,,['ORRVILLE'],['UNITED STATES'],1 STRAWBERRY LN,https://www.info-clipper.com/en/company/united-states/j-m-smucker-company-the.usd2nmfy.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CREW CLOTHING CO. LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],20 Lydden Road,https://www.info-clipper.com/en/company/united-kingdom/crew-clothing-co-limited.gbd8zr3ks.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CHRISTIES SRL,,,,,['QUISTELLO'],['ITALY'],VIA CORTESA 12/A,https://www.info-clipper.com/en/company/italy/christies-srl.itd73ry76.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"TA CONNECTIONS DE, LLC",,,,,['ATLANTA'],['UNITED STATES'],3280 PEACHTREE RD NE # 2400,https://www.info-clipper.com/en/company/united-states/ta-connections-de-llc.usd1ydui0.html,,,,,,,,,,,wissel-aziende-info-clipper-com
OPTICAL EXPRESS (HOLDINGS) LIMITED,,,,,['GLASGOW'],['UNITED KINGDOM'],5 Deerdykes Road,https://www.info-clipper.com/en/company/united-kingdom/optical-express-limited.gbd8zpjkj.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ENI PLENITUDE SPA SOCIETA\' BENEFIT,,,,,['SAN DONATO MILANESE'],['ITALY'],PIAZZA EZIO VANONI 1,https://www.info-clipper.com/en/company/italy/eni-plenitude-spa-societa-benefit.itd73ir0z.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"BAJCO GLOBAL MANAGEMENT, LLC",,,,,['CANFIELD'],['UNITED STATES'],3695B BOARDMAN CANFIELD RD STE 200,https://www.info-clipper.com/en/company/united-states/bajco-global-management-llc.usd11t3r2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
NORTH WEST (AEROTOOLING) LTD.,,,,,['DUKINFIELD'],['UNITED KINGDOM'],Victoria Road Hyde Industrial Estate,https://www.info-clipper.com/en/company/united-kingdom/north-west-ltd.gbd8bq9jh.html,,,,,,,,,,,wissel-aziende-info-clipper-com
FINANZIARIA REGIONALE FRIULI VENEZIA GIULIA SPA,,,,,['TRIESTE'],['ITALY'],VIA VITTORIO LOCCHI 19,https://www.info-clipper.com/en/company/italy/finanziaria-regionale-friuli-venezia-giulia-spa.itd73q2n2.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"BAJCO, LLC",,,,,['CANFIELD'],['UNITED STATES'],3695 BOARDMAN CANFIELD RD STE 200,https://www.info-clipper.com/en/company/united-states/bajco-llc.usd1xmova.html,,,,,,,,,,,wissel-aziende-info-clipper-com
KALON BIOLOGICAL LIMITED,,,,,['GUILDFORD'],['UNITED KINGDOM'],"Unit G, Perram Works Merrow Lane",https://www.info-clipper.com/en/company/united-kingdom/kalon-biological-limited.gbd8oqsqa.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ANACAP FP SRL,,,,,['MILANO'],['ITALY'],VIA PIETRO PALEOCAPA 1,https://www.info-clipper.com/en/company/italy/anacap-fp-srl.itd7ai9b3.html,,,,,,,,,,,wissel-aziende-info-clipper-com
AERO ASSURANCE LTD.,,,,,['BURLINGTON'],['UNITED STATES'],1 CHURCH ST,https://www.info-clipper.com/en/company/united-states/aero-assurance-ltd.usdbk333.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CUADRILLA RESOURCES LIMITED,,,,,['MANCHESTER'],['UNITED KINGDOM'],3000 Aviator Way Manchester Business Park,https://www.info-clipper.com/en/company/united-kingdom/cuadrilla-resources-limited.gbd3hnfc9.html,,,,,,,,,,,wissel-aziende-info-clipper-com
ZURICH ITALY BANK SPA,,,,,['MILANO'],['ITALY'],VIA BENIGNO CRESPI 23,https://www.info-clipper.com/en/company/italy/zurich-italy-bank-spa.itd7b8gaq.html,,,,,,,,,,,wissel-aziende-info-clipper-com
PRECISION MANUFACTURING GROUP LLC,,,,,['CEDAR GROVE'],['UNITED STATES'],501 LITTLE FALLS RD,https://www.info-clipper.com/en/company/united-states/precision-manufacturing-group-llc.usd19u3z.html,,,,,,,,,,,wissel-aziende-info-clipper-com
CHELSEA LIMITED,,,,,['LONDON'],['UNITED KINGDOM'],Stamford Bridge Fulham Road,https://www.info-clipper.com/en/company/united-kingdom/chelsea-limited.gbd3i173m.html,,,,,,,,,,,wissel-aziende-info-clipper-com
INTEGRATED DEVICE TECHNOLOGY SRL,,,,,['MILANO'],['ITALY'],VIALE VINCENZO LANCETTI 43,https://www.info-clipper.com/en/company/italy/integrated-device-technology-srl.itd7bygu5.html,,,,,,,,,,,wissel-aziende-info-clipper-com
"VISTA EQUITY PARTNERS MANAGEMENT, LLC",,,,,['AUSTIN'],['UNITED STATES'],401 CONGRESS AVE STE 3100,https://www.info-clipper.com/en/company/united-states/vista-equity-partners-management-llc.usd1bnk9y.html,,,,,,,,,,,wissel-aziende-info-clipper-com
EPOCH PROPERTIES LIMITED,,,,,['JERSEY'],['UNITED KINGDOM'],"Nautilus House, La Cour Des Casernes St. Helier",https://www.info-clipper.com/en/company/united-kingdom/epoch-properties-limited.gbd3lhc95.html,,,,,,,,,,,wissel-aziende-info-clipper-com
